Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,t20yr,t20yr_demean,fedfunds,t2yr,t10yr,tlt_detrend,t20yr_detrend,t10yr_detrend,t2yr_detrend
2011-02-16,66.775367572879,67.1097250971608,66.38156127851238,66.59703826904297,8446300,0.0,0,4.46,0.15222619533977166,0.14842105263157895,0.86,3.62,-13.336268429089642,0.7067994852791175,0.44023399249420647,-0.9572250752317529
2011-02-17,66.88682816571043,67.00571438935503,66.61934550012437,66.7010726928711,6732500,0.0,0,4.44,0.1262159137334189,0.1473684210526316,0.8,3.58,-13.252446206643697,0.6874700997556942,0.40082503726282015,-1.0168608962484147
2011-02-18,66.44109166259979,66.53768824627687,66.1884666535044,66.49310302734375,6080700,0.0,0,4.46,0.13956973583644494,0.14631578947368423,0.78,3.59,-13.48062807355322,0.70814071423227,0.41141608203143365,-1.0364967172650768
2011-02-22,66.80509921694892,67.5704108379211,66.65649144129941,67.48867797851562,11905700,0.0,0,4.35,0.02822565693478829,0.14526315789473684,0.74,3.46,-12.505265323763538,0.5988113287088459,0.282007126800047,-1.0761325382817386
2011-02-23,67.68928629621749,68.02364951466379,67.42179798898307,67.73387145996094,14522600,0.0,0,4.34,0.01739721798320737,0.14421052631578948,0.74,3.49,-12.280284043700405,0.5894819431854228,0.312598171568661,-1.0757683592984004
2011-02-24,68.08310781993475,68.38774957886396,67.94193748642871,68.16484069824219,12110900,0.0,0,4.29,-0.031120837379665645,0.14315789473684212,0.73,3.46,-11.869527006801334,0.5401525576619992,0.28318921633727445,-1.0854041803150623
2011-02-25,68.16484557350411,68.56607818603516,68.09054449758548,68.56607818603516,6841700,0.0,0,4.26,-0.05834261749877179,0.14210526315789473,0.72,3.42,-11.488501720390545,0.5108231721385752,0.24378026110588769,-1.0950400013317243
2011-02-28,68.58091898054514,68.74437902564733,68.41745326663609,68.65522003173828,9682500,0.0,0,4.25,-0.06523613488519153,0.14105263157894737,0.69,3.42,-11.4195720760696,0.5014937866151521,0.2443713058745014,-1.1246758223483861
2011-03-01,68.22065345048787,68.8766249359243,68.18338596241684,68.85426330566406,8048700,0.297,0,4.24,-0.07181631057222759,0.14,0.66,3.41,-11.240741003525997,0.49216440109172854,0.23496235064311533,-1.1543116433650478
2011-03-02,68.45916722895532,68.57098103507703,67.78829576639797,67.79574584960938,8526400,0.0,0,4.3,-0.011279205546217419,0.1382608695652174,0.69,3.46,-12.319470660962864,0.5528350155683044,0.2855533954117284,-1.12394746438171
2011-03-03,67.4826944969432,67.66904900762164,67.07271798570363,67.1323471069336,10607600,0.0,0,4.4,0.08468803106952016,0.1365217391304348,0.79,3.58,-13.003081605020824,0.6535056300448816,0.40614444018034224,-1.0235832853983717
2011-03-04,67.16216772618304,67.72123128498106,67.08762705576103,67.69141387939453,9316200,0.0,0,4.34,0.02356584783908655,0.13478260869565217,0.68,3.49,-12.464227033942066,0.5941762445214573,0.3167354849489561,-1.1332191064150337
2011-03-07,67.1025437824328,67.72869802697987,66.97582405348395,67.25908660888672,7522300,0.0,0,4.36,0.041585582028219825,0.13304347826086957,0.7,3.51,-12.916766505832072,0.614846858998034,0.3373265297175694,-1.1128549274316955
2011-03-08,67.16964356128439,67.341086585752,66.82675182525885,66.84911346435547,8498700,0.0,0,4.41,0.08742260102693677,0.13130434782608696,0.73,3.56,-13.346951851745501,0.6655174734746105,0.3879175744861829,-1.0824907484483575
2011-03-09,67.15468430241899,67.698841777914,66.97578562964904,67.4975814819336,8904800,0.0,0,4.35,0.026176119162076183,0.12956521739130436,0.7,3.48,-12.718696035549556,0.6061880879511863,0.30850861925479656,-1.1121265694650193
2011-03-10,67.73613875711965,68.65299975363133,67.56469010708157,68.6306381225586,13385800,0.0,0,4.25,-0.0704682498907454,0.12782608695652176,0.65,3.37,-11.605851596306735,0.5068587024277629,0.1990996640234104,-1.1617623904816812
2011-03-11,68.60828766634573,68.63810507499542,68.07904145876421,68.24303436279297,8407600,0.0,0,4.29,-0.029083329441165873,0.12608695652173915,0.64,3.4,-12.01366755745454,0.5475293169043391,0.22969070879202347,-1.1713982114983428
2011-03-14,68.1908036654269,68.51878353795303,68.07153412117384,68.21316528320312,6765200,0.0,0,4.25,-0.06594317810293138,0.12434782608695653,0.61,3.36,-12.063748838426562,0.5081999313809158,0.19028175356063715,-1.2010340325150048
2011-03-15,69.17476879095854,69.3611232266162,68.84678316433352,69.2343978881836,14893800,0.0,0,4.21,-0.10112757909825199,0.12260869565217392,0.63,3.33,-11.062728434828273,0.468870545857492,0.16087279832925105,-1.1806698535316666
2011-03-16,69.59967288929693,70.76997879035423,69.38350101112871,70.01710510253906,24294200,0.0,0,4.11,-0.19198541641196787,0.12086956521739131,0.58,3.22,-10.300233421854983,0.3695411603340686,0.05146384309786445,-1.2303056745483287
2011-03-17,69.50278460752094,69.77859136201546,69.14498709113295,69.48042297363281,10528500,0.0,0,4.15,-0.14507698839324235,0.11913043478260871,0.6,3.25,-10.857127752143413,0.4102117748106453,0.08205488786647797,-1.2099414955649905
2011-03-18,69.13752479696105,69.68168248097032,69.09280153340274,69.6667709350586,7260900,0.0,0,4.17,-0.11939167073900503,0.1173913043478261,0.61,3.28,-10.690991992099825,0.4308823892872211,0.11264593263509148,-1.1995773165816521
2011-03-21,69.4207620515492,69.45803521873813,69.00332987705015,69.25677490234375,10542900,0.0,0,4.2,-0.08532841297814109,0.11565217391304349,0.67,3.34,-11.121200226196848,0.4615530037637976,0.17323697740370525,-1.1392131375983143
2011-03-22,69.1822071631759,69.54001012139099,69.13002815750757,69.48783111572266,6904700,0.0,0,4.19,-0.09099530329731653,0.11391304347826088,0.68,3.34,-10.910356214200121,0.4522236182403745,0.17382802217231852,-1.128848958614976
2011-03-23,69.95745503883998,69.97981666151449,69.27167207041985,69.39839172363281,8358000,0.0,0,4.2,-0.07731369860198445,0.11217391304347826,0.69,3.36,-11.020007807672144,0.4628942327169505,0.19441906694093225,-1.118484779631638
2011-03-24,69.1449606805825,69.2344071819701,68.86915403143486,68.8766098022461,9477600,0.0,0,4.25,-0.026072166847349365,0.11043478260869566,0.72,3.42,-11.562001930441042,0.5135648471935266,0.255010111709546,-1.0881206006483
2011-03-25,69.21950218604573,69.29404283382227,68.59334823313158,68.70516204833984,6447200,0.0,0,4.28,0.003749295282076126,0.10869565217391305,0.79,3.46,-11.753661885729471,0.5442354616701031,0.2956011564781593,-1.0177564216649617
2011-03-28,68.66790279017184,69.07787924557617,68.578450589877,68.80207824707031,3996800,0.0,0,4.28,0.003578872769254282,0.10695652173913045,0.81,3.47,-11.676957888381182,0.5449060761466797,0.30619220124677327,-0.9973922426816235
2011-03-29,68.56353771848529,68.95115250593008,68.25791366406266,68.27281951904297,6487200,0.0,0,4.31,0.032052560370651406,0.10521739130434783,0.81,3.5,-12.226428817790705,0.5755766906232553,0.3367832460153868,-0.9970280636982853
2011-03-30,68.36972128419399,68.81697082519531,68.25045170681418,68.81697082519531,5048300,0.0,0,4.29,0.011504716717440466,0.10347826086956523,0.8,3.47,-11.70248971302054,0.556247305099832,0.30737429078400025,-1.0066638847149472
2011-03-31,69.07788038121923,69.11515355372674,68.28773917043132,68.67535400390625,9654300,0.0,0,4.29,0.010981775048465536,0.10173913043478261,0.8,3.47,-11.864318735691796,0.5569179195764087,0.30796533555261396,-1.0062997057316092
2011-04-01,68.49270448994697,69.06908867062236,68.43281878750891,69.00920867919922,7860400,0.386,0,4.27,-0.008608305635555702,0.1,0.8,3.46,-11.550676261780993,0.5375885340529845,0.29855638032122744,-1.005935526748271
2011-04-04,69.01670307208325,69.30115735658539,68.96430450036169,69.08407592773438,4469100,0.0,0,4.27,-0.008217019015757998,0.09975609756097562,0.77,3.45,-11.496021214628016,0.5382591485295607,0.2891474250898409,-1.0355713477649329
2011-04-05,68.98676315190039,69.15144029139124,68.6199674535845,68.8071060180664,9951600,0.0,0,4.3,0.020792845484958633,0.09951219512195122,0.84,3.5,-11.793203325678178,0.5689297630061376,0.33973846985845446,-0.9652071687815947
2011-04-06,68.69482750308156,68.7098017876658,67.77410888671875,67.77410888671875,9090900,0.0,0,4.37,0.08666589796291468,0.09926829268292683,0.85,3.56,-12.846412658408013,0.6396003774827141,0.40032951462706823,-0.9548429897982565
2011-04-07,67.76661136490193,67.93878134515279,67.46718854025696,67.63935852050781,9265100,0.0,0,4.41,0.12090835714641823,0.09902439024390244,0.81,3.58,-13.00137522600113,0.6802709919592904,0.42092055939568196,-0.9944788108149185
2011-04-08,67.31748218099186,67.6094178740216,67.25759647190486,67.2800521850586,7605700,0.0,0,4.41,0.11541252273067215,0.09878048780487805,0.83,3.59,-13.380893762832528,0.6809416064358671,0.431511604164295,-0.9741146318315804
2011-04-11,67.24264054921363,67.53457629715966,67.10790053392957,67.33995056152344,5734000,0.0,0,4.42,0.11971195351564123,0.09853658536585366,0.85,3.59,-13.341207587749864,0.6916122209124431,0.43210264893290873,-0.9537504528482422
2011-04-12,67.82648769587352,68.29807472456301,67.78905770633637,68.06602478027344,7686500,0.0,0,4.35,0.047452319264930765,0.09829268292682927,0.77,3.52,-12.635345570382043,0.6222828353890191,0.3626936937015226,-1.0333862738649042
2011-04-13,67.77409498363764,68.49270629882812,67.69924070912063,68.49270629882812,7959300,0.0,0,4.33,0.02620448657107044,0.09804878048780488,0.75,3.49,-12.228876253209535,0.6029534498655957,0.33328473847013607,-1.053022094881566
2011-04-14,68.52266430946543,68.69482860783936,68.28312715141136,68.44032287597656,7609600,0.0,0,4.32,0.015467918999658714,0.09780487804878049,0.77,3.51,-12.301471877443277,0.5936240643421726,0.35387578323874935,-1.0326579158982279
2011-04-15,69.06161076825495,69.39845786739674,68.91938364545432,69.36851501464844,10222900,0.0,0,4.25,-0.05205335004578071,0.0975609756097561,0.71,3.43,-11.39349194015358,0.5242946788187486,0.27446682800736344,-1.09229373691489
2011-04-18,68.85946050640779,69.69035565768047,68.45524078057143,69.52567291259766,12036700,0.0,0,4.22,-0.0783236523164268,0.09731707317073171,0.69,3.4,-11.256546243586556,0.49496529329532457,0.24505787277597646,-1.1119295579315518
2011-04-19,69.5107504816637,69.82514190673828,69.4358961963149,69.82514190673828,5295100,0.0,0,4.2,-0.09385439539295248,0.09707317073170732,0.68,3.39,-10.97728945082811,0.4756359077719017,0.23564891754459039,-1.1215653789482136
2011-04-20,69.66793511482824,69.81016223208357,69.32360088817084,69.3759994506836,6754100,0.0,0,4.24,-0.05140646832963647,0.09682926829268293,0.69,3.43,-11.446644108264977,0.516306522248478,0.27623996231320413,-1.1112011999648754
2011-04-21,69.53320538509287,69.78771680552916,69.2861811064089,69.31612396240234,3365600,0.0,0,4.24,-0.049069810678289194,0.09658536585365854,0.68,3.42,-11.526731797928406,0.5169771367250542,0.2668310070818176,-1.1208370209815373
2011-04-25,69.33859543801363,69.59310691630297,69.24128541717728,69.57813262939453,3626900,0.0,0,4.22,-0.06593027382927641,0.09634146341463415,0.67,3.39,-11.284935332318398,0.4976477512016304,0.23742205185043108,-1.1304728419981989
2011-04-26,69.81764537445325,70.26678244816917,69.75027824000493,70.2518081665039,7506300,0.0,0,4.16,-0.12020617047339943,0.09609756097560976,0.65,3.34,-10.631471996591202,0.43831836567820703,0.18801309661904453,-1.1501086630148611
2011-04-27,69.94492559189447,70.04223560880263,69.42842122372893,69.53321838378906,8869300,0.0,0,4.21,-0.06701498090642666,0.09585365853658537,0.65,3.39,-11.370273980688225,0.4889889801547831,0.2386041413876585,-1.149744484031523
2011-04-28,69.780248622927,70.064697265625,69.59311000538473,70.064697265625,8110200,0.0,0,4.18,-0.09260520904704439,0.09560975609756098,0.62,3.34,-10.859007300234467,0.4596595946313595,0.1891951861562715,-1.1793803050481846
2011-04-29,69.96739252703567,70.30423977965617,69.87756392786189,70.28178405761719,5900000,0.0,0,4.15,-0.11703224499945097,0.09536585365853659,0.61,3.32,-10.662132709624458,0.4303302091079364,0.1697862309248852,-1.1890161260648466
2011-05-02,70.15396161480969,70.42459458826127,70.04119691996308,70.39452362060547,5285100,0.4,0,4.14,-0.12125805204493112,0.0951219512195122,0.61,3.31,-10.56960534801837,0.42100082358451196,0.16037727569349913,-1.1886519470815085
2011-05-03,70.63506237638576,70.79293060302734,70.34939688086034,70.79293060302734,6486600,0.0,0,4.11,-0.14438268604288762,0.0948780487804878,0.61,3.28,-10.191410566978675,0.39167143806108884,0.13096832046211215,-1.1882877680981703
2011-05-04,70.8981821089703,71.20640515057853,70.86811114865857,71.10867309570312,7406300,0.0,0,4.08,-0.16645620031366537,0.09463414634146342,0.6,3.25,-9.895880275685073,0.36234205253766527,0.10155936523072606,-1.1979235891148323
2011-05-05,71.35681495514157,71.89056205023591,71.27412117775825,71.78531646728516,9600000,0.0,0,4.0,-0.23525364575395358,0.09439024390243902,0.58,3.18,-9.239449105485221,0.28301266701424144,0.032150409999339935,-1.2175594101314942
2011-05-06,71.04859926109413,71.78531836118623,70.9283153142889,71.4695816040039,9451500,0.0,0,4.03,-0.1959239345833188,0.09414634146341463,0.57,3.19,-9.57539617014865,0.3136832814908179,0.04274145476795299,-1.2271952311481562
2011-05-09,71.34170252373853,71.56722606258576,71.29659322761093,71.39432525634766,3731200,0.0,0,4.03,-0.1870183011931683,0.09390243902439024,0.57,3.17,-9.67086471918708,0.3143538959673946,0.023332499536566687,-1.226831052164818
2011-05-10,71.19138081898986,71.33421647472998,70.88316345214844,70.88316345214844,5458300,0.0,0,4.07,-0.14033565113893243,0.09365853658536585,0.59,3.23,-10.202238724768478,0.3550245104439709,0.08392354430518045,-1.2064668731814798
2011-05-11,70.90571823941248,71.48456859135491,70.8004727208775,71.28911590576172,6078700,0.0,0,4.04,-0.16259312154170846,0.09341463414634146,0.56,3.19,-9.816498472537376,0.32569512492054686,0.04451458907379413,-1.2361026941981417
2011-05-12,71.37931864681902,71.49960250937237,70.59749648202325,70.83805847167969,8015800,0.0,0,4.07,-0.12656616147163113,0.09317073170731707,0.57,3.22,-10.287768108001586,0.3563657393971238,0.07510563384240765,-1.2257385152148035
2011-05-13,71.15378747477868,71.78526047998005,71.06357458741435,71.47704315185547,8380000,0.0,0,4.03,-0.1589949723138302,0.09292682926829268,0.57,3.18,-9.668995629207998,0.3170363538737,0.035696678611021326,-1.2253743362314653
2011-05-16,71.4394223396849,72.01075891010122,71.23645059958086,71.87544250488281,6053600,0.0,0,3.99,-0.18994974629956474,0.09268292682926829,0.54,3.15,-9.29080847756282,0.2777069683502762,0.006287723379634791,-1.2550101572481271
2011-05-17,72.1912310080316,72.61973231144339,72.15364659554537,72.61221313476562,9826900,0.0,0,3.94,-0.229042939649585,0.0924390243902439,0.55,3.12,-8.574250049062186,0.2283775828268526,-0.023121231851751745,-1.244645978264789
2011-05-18,72.371649466496,72.4618623782389,71.62741158483331,71.64996337890625,7707600,0.0,0,4.0,-0.16135916966551278,0.09219512195121951,0.58,3.18,-9.556712006303755,0.2890481973034289,0.03746981291686202,-1.214281799281451
2011-05-19,71.01098965235687,71.65750135079637,71.01098965235687,71.61991119384766,8052400,0.0,0,4.01,-0.14447920740798992,0.09195121951219512,0.55,3.17,-9.606976392744528,0.2997188117800049,0.028060857685475504,-1.2439176202981128
2011-05-20,71.43188809111992,71.72507835341467,71.2063646203225,71.65741729736328,5602300,0.0,0,4.0,-0.14745742525308092,0.09170731707317073,0.55,3.15,-9.589682490611082,0.2903894262565814,0.008651902454088756,-1.2435534413147746
2011-05-23,71.96568860754388,72.31149608390513,71.86043736778628,72.0032730102539,6300000,0.0,0,3.97,-0.1693911786506681,0.09146341463414634,0.55,3.13,-9.264038979102637,0.26106004073315825,-0.010757052777297549,-1.2431892623314365
2011-05-24,71.89804723829137,72.27392578125,71.7627307334082,72.27392578125,5549100,0.0,0,3.96,-0.17123703416654745,0.09121951219512195,0.56,3.12,-9.013598409488722,0.25173065520973426,-0.020166008008683622,-1.2328250833480985
2011-05-25,72.28143833793585,72.37916468539206,71.82286609868984,71.93563079833984,5664500,0.0,0,3.99,-0.13481716897715845,0.09097560975609756,0.54,3.13,-9.372105593781058,0.28240126968631074,-0.009574963240070566,-1.2524609043647603
2011-05-26,72.14609838403463,72.58211868865004,72.08595646571892,72.55204772949219,8307900,0.0,0,3.93,-0.18596184311456065,0.09073170731707317,0.48,3.07,-8.775900864010893,0.22307188416288737,-0.0689839184714569,-1.3120967253814222
2011-05-27,72.26643320567334,72.55210467416622,72.07849386501373,72.52203369140625,5390600,0.0,0,3.94,-0.16796357751844448,0.09048780487804878,0.48,3.07,-8.82612710347901,0.2337424986394634,-0.0683928737028432,-1.3117325463980842
2011-05-31,72.30399547550606,72.74001595414299,72.23633435653419,72.68739318847656,7003900,0.0,0,3.91,-0.1889652330857876,0.09024390243902439,0.45,3.05,-8.68097980779089,0.20441311311603982,-0.0878018289342295,-1.341368367414746
2011-06-01,73.12652549207449,73.73013098798184,73.10389129334948,73.66976928710938,12746400,0.352,0,3.83,-0.2567395406727968,0.09,0.44,2.96,-7.718815910540258,0.12508372759261643,-0.1772107841656161,-1.351004188431408
2011-06-02,72.80205431330987,73.11895021567908,72.266357421875,72.266357421875,15738700,0.0,0,3.92,-0.15916047064221583,0.08909090909090908,0.45,3.04,-9.142439977156812,0.21575434206919253,-0.0966197393970023,-1.3406400094480697
2011-06-03,72.86994605674572,72.88503359323296,72.10789594503566,72.68132019042969,10644100,0.0,0,3.9,-0.17101681288575188,0.08818181818181818,0.42,2.99,-8.747689409984304,0.19642495654576875,-0.1460286946283884,-1.3702758304647316
2011-06-06,72.03247840732794,72.42481784887643,71.83630580835013,72.13056182861328,8776900,0.0,0,3.92,-0.14415241230003595,0.08727272727272727,0.43,3.01,-9.31865997318289,0.21709557102234545,-0.12543764985977557,-1.3599116514813936
2011-06-07,71.85141618239746,72.47765010773858,71.76842028450734,72.46256256103516,7399200,0.0,0,3.94,-0.11850912083185206,0.08636363636363636,0.39,3.01,-9.006871442143193,0.2377661854989217,-0.12484660509116186,-1.3995474724980554
2011-06-08,72.6285410111647,73.0661488620548,72.56063267245631,73.02842712402344,7401800,0.0,0,3.88,-0.17039506988494946,0.08545454545454545,0.39,2.98,-8.461219080537091,0.17843679997549788,-0.15425556032254795,-1.3991832935147173
2011-06-09,73.26230400534257,73.43584237941792,72.37953610744388,72.7341537475586,9963000,0.0,0,3.91,-0.1340134757992688,0.08454545454545455,0.43,3.01,-8.775704658384115,0.20910741445207437,-0.12366451555393487,-1.358819114531379
2011-06-10,73.118970695428,73.48112931899207,73.03597481160966,73.2925033569336,7710800,0.0,0,3.87,-0.1661037723538481,0.08363636363636363,0.41,2.99,-8.237567250391294,0.16977802892865101,-0.14307347078532073,-1.3784549355480409
2011-06-13,72.9907007400723,73.40568015958308,72.91525150645421,72.92279815673828,5540000,0.0,0,3.89,-0.13946269179231008,0.08272727272727273,0.4,3.0,-8.6274846519688,0.19044864340522727,-0.13248242601670723,-1.388090756564703
2011-06-14,72.23619404470095,72.35691741885897,71.7759462544363,71.82122039794922,8672400,0.0,0,4.0,-0.028123478529023416,0.08181818181818182,0.45,3.11,-9.749274612140042,0.3011192578818034,-0.021891381248093644,-1.3377265775813647
2011-06-15,71.96457401846769,73.14160392047005,71.95703312469871,73.12651062011719,12979100,0.0,0,3.89,-0.13184513859588565,0.0809090909090909,0.38,2.98,-8.464196591354252,0.1917898723583802,-0.15130033647948027,-1.4073623985980266
2011-06-16,73.26230065176668,73.58673743995607,73.03595301868005,73.4584732055664,10961200,0.0,0,3.84,-0.1735794504778907,0.08,0.38,2.93,-8.152446207287213,0.14246048683495616,-0.20070929171086638,-1.4069982196146884
2011-06-17,73.08123120859393,73.3000379794468,72.91523946819476,73.11141204833984,9622900,0.0,0,3.86,-0.14659856636525914,0.0790909090909091,0.38,2.94,-8.519719565895954,0.1631311013115324,-0.19011824694225288,-1.4066340406313502
2011-06-20,73.43589606883906,73.45853027409122,72.87755880937107,73.20199584960938,6613800,0.0,0,3.87,-0.1303895406213833,0.07818181818181819,0.38,2.97,-8.449347966008602,0.17380171578810932,-0.15952720217363936,-1.406269861648012
2011-06-21,72.96052885307635,73.20951653535231,72.63609192791905,72.87753295898438,7894900,0.0,0,3.9,-0.09582637968404839,0.07727272727272727,0.4,2.99,-8.794023058015782,0.20447233026468536,-0.13893615740502563,-1.3859056826646738
2011-06-22,73.15669250787661,73.2321417414947,72.74171884477337,72.92279815673828,5503700,0.0,0,3.91,-0.08192518060750054,0.07636363636363637,0.39,3.01,-8.768970061644055,0.21514294474126183,-0.11834511263641234,-1.395541503681336
2011-06-23,73.36790245039153,73.74515411669235,73.29999991353111,73.4810791015625,8586800,0.0,0,3.84,-0.1450194905798874,0.07545454545454545,0.35,2.93,-8.230901318202015,0.14581355921783778,-0.1977540678677987,-1.4351773246979977
2011-06-24,73.4584545318814,73.70744204574746,73.17174530029297,73.17174530029297,7960900,0.0,0,3.83,-0.14797315009898293,0.07454545454545455,0.35,2.88,-8.56044732085374,0.13648417369441468,-0.24716302309918525,-1.4348131457146596
2011-06-27,73.0736914365286,73.08878473602527,72.09283995630831,72.16828918457031,9331300,0.0,0,3.94,-0.03624709782175639,0.07363636363636364,0.41,2.95,-9.584115637958575,0.2471547881709908,-0.17657197833057126,-1.3744489667313216
2011-06-28,72.04000227228673,72.19090068136991,71.46657795624108,71.58729553222656,12634300,0.0,0,4.01,0.032218679351959434,0.07272727272727272,0.48,3.05,-10.18532149168449,0.31782540264756687,-0.07598093356195834,-1.3040847877479833
2011-06-29,71.64012693250008,71.8287528651885,70.9384382326429,71.11197662353516,11084900,0.0,0,4.08,0.0975723757450524,0.07181818181818182,0.47,3.14,-10.68085260175809,0.3884960171241434,0.014610111206655674,-1.3137206087646454
2011-06-30,71.0968913572963,71.15724728281933,70.27447927112085,70.9988021850586,11555600,0.0,0,4.09,0.10268272230209519,0.07090909090909092,0.45,3.18,-10.814239241616832,0.39916663160071986,0.05520115597526942,-1.3333564297813072
2011-07-01,71.26376245450574,71.33947488851072,70.6808148345826,70.88522338867188,6637200,0.32,0,4.12,0.12665168947018168,0.07,0.5,3.22,-10.94803023938573,0.42983724607729634,0.09579220074388317,-1.282992250797969
2011-07-05,71.19565437713831,71.29407249107088,70.93067808881995,71.04423522949219,4615600,0.0,0,4.09,0.0922584308579002,0.07150000000000001,0.44,3.16,-10.809230599947597,0.4005078605538728,0.03638324551249639,-1.3426280718146308
2011-07-06,71.30917471826606,71.50601082860895,71.04419281210696,71.4075927734375,5652700,0.0,0,4.05,0.04988304763708662,0.07300000000000001,0.43,3.12,-10.466085257384464,0.361178475030449,-0.003025709718889935,-1.352263892831293
2011-07-07,71.03664720946232,71.27133959756723,70.82466624265167,71.19563293457031,6823700,0.0,0,4.08,0.07625200001721932,0.07450000000000001,0.49,3.17,-10.69825729763383,0.39184908950702546,0.0475653350497236,-1.2918997138479547
2011-07-08,71.80129648206882,72.3842499531176,71.79372985853203,72.20255279541016,12129300,0.0,0,3.97,-0.03221399998356356,0.07600000000000001,0.4,3.03,-9.711549638176166,0.28251970398360227,-0.09184362018166325,-1.3815355348646166
2011-07-11,72.70982831137584,73.28520965576172,72.49027482764899,73.28520965576172,9760800,0.0,0,3.88,-0.11665881816612922,0.07750000000000001,0.37,2.94,-8.649104979206783,0.1931903184601782,-0.1812525754130494,-1.4111713558812786
2011-07-12,73.66376484545059,73.67133147420924,73.10352241047572,73.5350570678711,9083900,0.0,0,3.86,-0.13044705370403253,0.07900000000000001,0.37,2.92,-8.419469768479587,0.17386093293675442,-0.2006615306444357,-1.4108071768979404
2011-07-13,73.21702464672502,73.76212181993301,72.76277892773427,73.73941040039062,13112200,0.0,0,3.85,-0.13406309671748495,0.0805,0.37,2.92,-8.23532863734225,0.16453154741333087,-0.20007048587582243,-1.4104429979146023
2011-07-14,73.14889855236585,74.11795773465046,72.68708038330078,72.68708038330078,11471500,0.0,0,3.92,-0.061151137775781184,0.082,0.38,2.98,-9.307870855814272,0.23520216188990695,-0.13947944110720867,-1.4000788189312638
2011-07-15,72.14198551462084,72.83092370309534,72.10412929255199,72.80821228027344,7086200,0.0,0,3.92,-0.05837154060415495,0.0835,0.37,2.94,-9.206951160223795,0.23587277636648363,-0.178888396338595,-1.409714639947926
2011-07-18,72.72495295326807,72.80823204358627,72.07386503408038,72.1041488647461,8206500,0.0,0,3.95,-0.027081925122147688,0.085,0.37,2.94,-9.931226777133318,0.2665433908430601,-0.17829735156998128,-1.4093504609645877
2011-07-19,72.16470704411377,73.64100749477831,72.05114413805126,73.60315704345703,15249400,0.0,0,3.86,-0.1117600194347772,0.08650000000000001,0.39,2.91,-8.45243079980456,0.17721400531963605,-0.2077063068013678,-1.3889862819812495
2011-07-20,73.22461548726609,73.31546118831561,72.58110007528576,72.73251342773438,9673300,0.0,0,3.92,-0.049407291278650955,0.08800000000000001,0.4,2.96,-9.343286616909396,0.23788461979621278,-0.15711526203275428,-1.3786221029979115
2011-07-21,72.10413930393494,72.57352995293851,71.84673544148254,72.17227935791016,11099200,0.0,0,3.98,0.010111221961287331,0.08950000000000001,0.4,3.03,-9.923732888115794,0.29855523427278907,-0.08652421726414072,-1.3782579240145734
2011-07-22,72.44480524269682,72.74763186188122,72.32366997418504,72.71735382080078,4974500,0.0,0,3.93,-0.038075651764226226,0.09100000000000001,0.4,2.99,-9.398870626607348,0.2492258487493655,-0.12593317249552705,-1.3778937450312352
2011-07-25,71.8997052690676,72.71735097133971,71.79371480129684,71.92241668701172,10869400,0.0,0,3.98,0.011382332406874696,0.0925,0.42,3.03,-10.21401996177859,0.299896463225942,-0.08534212772691374,-1.3575295660478972
2011-07-26,72.14953648663597,72.58107072023674,72.10410787843543,72.41451263427734,7682800,0.0,0,3.94,-0.02731686452071047,0.094,0.41,2.99,-9.742136215895158,0.2605670777025182,-0.12475108295829962,-1.367165387064559
2011-07-27,72.17985612278261,72.55839534501507,71.99815891340506,72.42212677001953,11224200,0.0,0,3.95,-0.016529734315223532,0.0955,0.44,3.01,-9.75473428153515,0.2712376921790951,-0.10416003818968678,-1.3368012080812208
2011-07-28,72.76280405967496,72.9142174262868,72.45997155040159,72.69466400146484,7081600,0.0,0,3.93,-0.03486929184634979,0.097,0.42,2.98,-9.502409251472017,0.2519083066556713,-0.13356899342107287,-1.3564370290978829
2011-07-29,73.35332027635918,74.59492829823691,73.27004119644853,74.13311004638672,19582400,0.0,0,3.77,-0.1860115967624245,0.0985,0.36,2.82,-8.084175407932321,0.09257892113224742,-0.2929779486524593,-1.4160728501145448
2011-08-01,73.97735422845506,75.15473512519692,73.94696956970186,74.88127899169922,14348200,0.325,0,3.72,-0.2252837969095869,0.1,0.38,2.77,-7.356218664002,0.04324953560882383,-0.34238690388384585,-1.3957086711312066
2011-08-02,75.36744479082351,77.15250201797343,75.11677562657344,77.12971496582031,20850600,0.0,0,3.59,-0.3391345334136968,0.0991304347826087,0.33,2.66,-5.127994891263086,-0.08607984991460027,-0.451795859115232,-1.4453444921478684
2011-08-03,77.15255429560138,78.55781281829762,76.99303902716105,77.28168487548828,21179700,0.0,0,3.55,-0.36190114553125596,0.0982608695652174,0.33,2.64,-4.996237182977296,-0.12540923543802363,-0.4712048143466183,-1.4449803131645302
2011-08-04,77.76777132097168,80.17570541576593,77.68421493749364,80.03137969970703,34076600,0.0,0,3.37,-0.5172692752798356,0.09739130434782609,0.27,2.47,-2.2667545601407255,-0.3047386209614471,-0.6406137695780045,-1.504616134181192
2011-08-05,78.57295177048285,80.13772444061485,77.69181381954232,77.72219848632812,41677700,0.0,0,3.49,-0.3792115809489336,0.09652173913043478,0.28,2.58,-4.596147974901811,-0.18406800648487076,-0.5300227248093914,-1.494251955197854
